LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,1,1230,,,1985.7378170489974,,B,132,triangle,0.0017838040075730532,,,,,,,,,1,0,,,,,,,,,,,,,1982.2310698640067,1982.2310698640067,1982.2310698640067,1982.2310698640067,1983.7356333519856,1983.7356333519856,1983.7356333519856,1983.7356333519856,1983.7356333519856,1983.7356333519856,1983.7356333519856,1983.7356333519856,repeat,letter,lettRpt,d,0.4841081359772943,Lo,,4,,,,,low,1984.237505172001,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,0,1230,,,1990.176213055005,,F,174,hexagon,0.0011351930152159184,,,,,,,,,0,0,,,,,,,,,,,,,1986.717002682999,1986.717002682999,1986.717002682999,1986.717002682999,1988.2238027490093,1988.2238027490093,1988.2238027490093,1988.2238027490093,1988.2238027490093,1988.2238027490093,1988.2238027490093,1988.2238027490093,repeat,letter,NA,f,0.4180619899998419,Lo,,4,,,,,low,1988.6745001479867,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,10,1240,,,1994.6309872980055,,D,139,star,0.0013117750058881938,,,,,,,,,1,1,,,,,,,,,,,,,1991.1552343670046,1991.1552343670046,1991.1552343670046,1991.1552343670046,1992.6620979889994,1992.6620979889994,1992.6620979889994,1992.6620979889994,1992.6620979889994,1992.6620979889994,1992.6620979889994,1992.6620979889994,repeat,letter,lettRpt,d,0.43431001200224273,Hi,,4,,,,,low,1993.129449494998,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,0,1240,,,1999.1693220100133,,H,167,circle,0.0010404899949207902,,,,,,,,,1,0,,,,,,,,,,,,,1995.6102922330028,1995.6102922330028,1995.6102922330028,1995.6102922330028,1997.1170044009923,1997.1170044009923,1997.1170044009923,1997.1170044009923,1997.1170044009923,1997.1170044009923,1997.1170044009923,1997.1170044009923,repeat,letter,lettRpt,d,0.5236363190051634,Hi,,4,,,,,low,1997.6690156490076,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,1,1241,,,2003.941179587011,,D,146,triangle,0.001596957998117432,,,,,,,,,1,0,,,,,,,,,,,,,2000.1494894640055,2000.1494894640055,2000.1494894640055,2000.1494894640055,2001.6553921529849,2001.6553921529849,2001.6553921529849,2001.6553921529849,2001.6553921529849,2001.6553921529849,2001.6553921529849,2001.6553921529849,switch,number,numSwt,j,0.7673710820090491,Lo,,4,,,,,low,2002.4403714989894,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,0,1241,,,2008.6129660749866,,H,139,circle,0.0015145099896471947,,,,,,,,,1,0,,,,,,,,,,,,,2004.9206239540072,2004.9206239540072,2004.9206239540072,2004.9206239540072,2006.4272684610041,2006.4272684610041,2006.4272684610041,2006.4272684610041,2006.4272684610041,2006.4272684610041,2006.4272684610041,2006.4272684610041,repeat,number,numRpt,j,0.6638766460237093,Hi,,4,,,,,low,2007.1141291309905,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,1,1242,,,2013.1013021749968,,Y,132,hexagon,0.0013554570032283664,,,,,,,,,1,0,,,,,,,,,,,,,2009.5921605949989,2009.5921605949989,2009.5921605949989,2009.5921605949989,2011.0990850109956,2011.0990850109956,2011.0990850109956,2011.0990850109956,2011.0990850109956,2011.0990850109956,2011.0990850109956,2011.0990850109956,repeat,number,numRpt,j,0.4700614140019752,Lo,,4,,,,,low,2011.6002970960108,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1242,,,2017.6564400010102,,B,125,star,0.0015676520124543458,,,,,,,,,1,0,,,,,,,,,,,,,2014.0806987929973,2014.0806987929973,2014.0806987929973,2014.0806987929973,2015.5875126130122,2015.5875126130122,2015.5875126130122,2015.5875126130122,2015.5875126130122,2015.5875126130122,2015.5875126130122,2015.5875126130122,repeat,number,numRpt,j,0.5376402359979693,Hi,,4,,,,,low,2016.1574376719946,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,0,1242,,,2022.4117129819933,,S,174,circle,0.00143990499782376,,,,,,,,,1,0,,,,,,,,,,,,,2018.6377238630084,2018.6377238630084,2018.6377238630084,2018.6377238630084,2020.142163773009,2020.142163773009,2020.142163773009,2020.142163773009,2020.142163773009,2020.142163773009,2020.142163773009,2020.142163773009,repeat,number,numRpt,k,0.7416164969909005,Hi,,4,,,,,low,2020.9105391770136,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,1,1243,,,2027.016652151011,,F,181,hexagon,0.0016546309925615788,,,,,,,,,1,0,,,,,,,,,,,,,2023.390885003988,2023.390885003988,2023.390885003988,2023.390885003988,2024.8979392090114,2024.8979392090114,2024.8979392090114,2024.8979392090114,2024.8979392090114,2024.8979392090114,2024.8979392090114,2024.8979392090114,repeat,number,numRpt,k,0.5878929869795684,Lo,,4,,,,,low,2025.515555807011,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,0,1243,,,2031.5549331989896,,U,167,triangle,0.0018576820148155093,,,,,,,,,0,0,,,,,,,,,,,,,2027.9980492620089,2027.9980492620089,2027.9980492620089,2027.9980492620089,2029.5026338069874,2029.5026338069874,2029.5026338069874,2029.5026338069874,2029.5026338069874,2029.5026338069874,2029.5026338069874,2029.5026338069874,repeat,number,NA,j,0.5176571479823906,Lo,,4,,,,,low,2030.0532467250014,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1244,,,2035.9764216729964,,W,160,star,0.001372508006170392,,,,,,,,,1,1,,,,,,,,,,,,,2032.5338938109926,2032.5338938109926,2032.5338938109926,2032.5338938109926,2034.0410776670033,2034.0410776670033,2034.0410776670033,2034.0410776670033,2034.0410776670033,2034.0410776670033,2034.0410776670033,2034.0410776670033,repeat,number,numRpt,k,0.4007398299872875,Hi,,4,,,,,low,2034.4747851600114,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,1,1245,,,2040.3816450219892,,U,167,circle,0.001364814001135528,,,,,,,,,1,0,,,,,,,,,,,,,2036.954816079,2036.954816079,2036.954816079,2036.954816079,2038.4626730470045,2038.4626730470045,2038.4626730470045,2038.4626730470045,2038.4626730470045,2038.4626730470045,2038.4626730470045,2038.4626730470045,switch,letter,lettSwt,f,0.4004578870080877,Hi,,4,,,,,low,2038.8807978790137,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,0,1245,,,2044.9196986999887,,Y,146,star,0.0012185439991299063,,,,,,,,,1,0,,,,,,,,,,,,,2041.3606357410026,2041.3606357410026,2041.3606357410026,2041.3606357410026,2042.8674028599926,2042.8674028599926,2042.8674028599926,2042.8674028599926,2042.8674028599926,2042.8674028599926,2042.8674028599926,2042.8674028599926,repeat,letter,lettRpt,f,0.527789213025244,Hi,,4,,,,,low,2043.420862044004,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,10,1255,,,2049.458043415012,,B,174,hexagon,0.0015791009936947376,,,,,,,,,1,0,,,,,,,,,,,,,2045.9008808310027,2045.9008808310027,2045.9008808310027,2045.9008808310027,2047.4056969730009,2047.4056969730009,2047.4056969730009,2047.4056969730009,2047.4056969730009,2047.4056969730009,2047.4056969730009,2047.4056969730009,repeat,letter,lettRpt,d,0.5238611900131218,Lo,,4,,,,,low,2047.957310008991,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,10,1265,,,2053.9631793810113,,S,160,triangle,0.0014401819789782166,,,,,,,,,1,0,,,,,,,,,,,,,2050.4372514699935,2050.4372514699935,2050.4372514699935,2050.4372514699935,2051.944131286,2051.944131286,2051.944131286,2051.944131286,2051.944131286,2051.944131286,2051.944131286,2051.944131286,repeat,letter,lettRpt,f,0.49728591900202446,Lo,,4,,,,,low,2052.4624617329973,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,0,1265,,,2058.584882299998,,F,181,triangle,0.0015686929982621223,,,,,,,,,0,0,,,,,,,,,,,,,2054.9422568739974,2054.9422568739974,2054.9422568739974,2054.9422568739974,2056.449248048011,2056.449248048011,2056.449248048011,2056.449248048011,2056.449248048011,2056.449248048011,2056.449248048011,2056.449248048011,repeat,letter,NA,f,0.6168037579918746,Lo,,4,,,,,low,2057.0844927309954,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,10,1275,,,2063.173293725995,,H,125,hexagon,0.0015853120130486786,,,,,,,,,1,1,,,,,,,,,,,,,2059.5631729830056,2059.5631729830056,2059.5631729830056,2059.5631729830056,2061.0710423229903,2061.0710423229903,2061.0710423229903,2061.0710423229903,2061.0710423229903,2061.0710423229903,2061.0710423229903,2061.0710423229903,repeat,letter,lettRpt,d,0.5735416389943566,Lo,,4,,,,,low,2061.672660251992,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1285,,,2067.661570230004,,D,139,circle,0.0015810859913472086,,,,,,,,,1,0,,,,,,,,,,,,,2064.152597311011,2064.152597311011,2064.152597311011,2064.152597311011,2065.659214471001,2065.659214471001,2065.659214471001,2065.659214471001,2065.659214471001,2065.659214471001,2065.659214471001,2065.659214471001,repeat,letter,lettRpt,d,0.4742319979995955,Hi,,4,,,,,low,2066.1604459010123,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,0,1285,,,2072.3001967589953,,W,132,star,0.0015917790005914867,,,,,,,,,1,0,,,,,,,,,,,,,2068.6406098080042,2068.6406098080042,2068.6406098080042,2068.6406098080042,2070.1475696929847,2070.1475696929847,2070.1475696929847,2070.1475696929847,2070.1475696929847,2070.1475696929847,2070.1475696929847,2070.1475696929847,repeat,letter,lettRpt,f,0.6330065260117408,Hi,,4,,,,,low,2070.800174133008,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0,1285,,,2081.977149651997,,H,167,star,0.0017455340130254626,,,,,,,,,0,0,,,,,,,,,,,,,2078.3369017259974,2078.3369017259974,2078.3369017259974,2078.3369017259974,2079.841598480998,2079.841598480998,2079.841598480998,2079.841598480998,2079.841598480998,2079.841598480998,2079.841598480998,2079.841598480998,repeat,letter,NA,f,0.6019811680016574,Hi,,5,,,space,1.327116697008023,low,2080.4755600770004,2081.977149651997,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,10,1295,,,2086.5323429710115,,D,139,hexagon,0.0006148960092104971,,,,,,,,,1,1,,,,,,,,,,,,,2082.956082187011,2082.956082187011,2082.956082187011,2082.956082187011,2084.4634820040083,2084.4634820040083,2084.4634820040083,2084.4634820040083,2084.4634820040083,2084.4634820040083,2084.4634820040083,2084.4634820040083,repeat,letter,lettRpt,d,0.5366960400133394,Lo,,5,,,,,low,2085.031854128989,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,0,1295,,,2091.120756979013,,W,132,circle,0.0015147349913604558,,,,,,,,,1,0,,,,,,,,,,,,,2087.5120453859854,2087.5120453859854,2087.5120453859854,2087.5120453859854,2089.0186416590004,2089.0186416590004,2089.0186416590004,2089.0186416590004,2089.0186416590004,2089.0186416590004,2089.0186416590004,2089.0186416590004,repeat,letter,lettRpt,f,0.5834803759935312,Hi,,5,,,,,low,2089.620688941999,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,10,1305,,,2095.8592035170004,,F,181,triangle,0.0014806940162088722,,,,,,,,,1,0,,,,,,,,,,,,,2092.0999190800067,2092.0999190800067,2092.0999190800067,2092.0999190800067,2093.606960711011,2093.606960711011,2093.606960711011,2093.606960711011,2093.606960711011,2093.606960711011,2093.606960711011,2093.606960711011,repeat,letter,lettRpt,d,0.7303087780019268,Lo,,5,,,,,low,2094.3602385559934,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,1,1306,,,2100.5141918279987,,B,174,triangle,0.0015608389803674072,,,,,,,,,1,0,,,,,,,,,,,,,2096.840326337988,2096.840326337988,2096.840326337988,2096.840326337988,2098.3452278120094,2098.3452278120094,2098.3452278120094,2098.3452278120094,2098.3452278120094,2098.3452278120094,2098.3452278120094,2098.3452278120094,repeat,letter,lettRpt,d,0.639833371998975,Lo,,5,,,,,low,2099.014077344007,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,1,1307,,,2104.9693279099884,,U,160,hexagon,0.001593747001606971,,,,,,,,,1,0,,,,,,,,,,,,,2101.4929418429965,2101.4929418429965,2101.4929418429965,2101.4929418429965,2103.0004700679856,2103.0004700679856,2103.0004700679856,2103.0004700679856,2103.0004700679856,2103.0004700679856,2103.0004700679856,2103.0004700679856,repeat,letter,lettRpt,f,0.43926544301211834,Lo,,5,,,,,low,2103.468394875992,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,0,1307,,,2109.5577445089875,,Y,146,circle,0.0014432109892368317,,,,,,,,,1,0,,,,,,,,,,,,,2105.9485672420124,2105.9485672420124,2105.9485672420124,2105.9485672420124,2107.455485398008,2107.455485398008,2107.455485398008,2107.455485398008,2107.455485398008,2107.455485398008,2107.455485398008,2107.455485398008,repeat,letter,lettRpt,f,0.5741386330046225,Hi,,5,,,,,low,2108.058754547994,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,0,1307,,,2114.1128659120004,,S,125,star,0.0017344380030408502,,,,,,,,,1,0,,,,,,,,,,,,,2110.5388873300108,2110.5388873300108,2110.5388873300108,2110.5388873300108,2112.043834235985,2112.043834235985,2112.043834235985,2112.043834235985,2112.043834235985,2112.043834235985,2112.043834235985,2112.043834235985,repeat,letter,lettRpt,f,0.5414203690015711,Hi,,5,,,,,low,2112.6116192550107,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,0,1307,,,2118.7012123170134,,H,167,circle,0.0014864820113871247,,,,,,,,,1,0,,,,,,,,,,,,,2115.091955040989,2115.091955040989,2115.091955040989,2115.091955040989,2116.598999568989,2116.598999568989,2116.598999568989,2116.598999568989,2116.598999568989,2116.598999568989,2116.598999568989,2116.598999568989,repeat,letter,lettRpt,d,0.576839336019475,Hi,,5,,,,,low,2117.200430506986,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,1,1308,,,2123.2394608950126,,D,139,triangle,0.0017662380123510957,,,,,,,,,1,0,,,,,,,,,,,,,2119.682434863993,2119.682434863993,2119.682434863993,2119.682434863993,2121.1872539680044,2121.1872539680044,2121.1872539680044,2121.1872539680044,2121.1872539680044,2121.1872539680044,2121.1872539680044,2121.1872539680044,switch,number,numSwt,j,0.5229712869913783,Lo,,5,,,,,low,2121.7389380729874,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,0,1308,,,2127.59429360801,,W,132,hexagon,0.0016190570022445172,,,,,,,,,0,0,,,,,,,,,,,,,2124.218756368995,2124.218756368995,2124.218756368995,2124.218756368995,2125.7254612869874,2125.7254612869874,2125.7254612869874,2125.7254612869874,2125.7254612869874,2125.7254612869874,2125.7254612869874,2125.7254612869874,repeat,number,NA,k,0.33917893099715,Lo,,5,,,,,low,2126.0953518250026,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,0,1308,,,2132.199528410012,,F,181,star,0.0016419629973825067,,,,,,,,,0,1,,,,,,,,,,,,,2128.5735838139954,2128.5735838139954,2128.5735838139954,2128.5735838139954,2130.080484422011,2130.080484422011,2130.080484422011,2130.080484422011,2130.080484422011,2130.080484422011,2130.080484422011,2130.080484422011,repeat,number,NA,j,0.5952235049917363,Lo,,5,,,,,low,2130.6983671810012,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,10,1318,,,2136.6543038300006,,B,174,circle,0.0014783899823669344,,,,,,,,,1,1,,,,,,,,,,,,,2133.1806583720027,2133.1806583720027,2133.1806583720027,2133.1806583720027,2134.685477349005,2134.685477349005,2134.685477349005,2134.685477349005,2134.685477349005,2134.685477349005,2134.685477349005,2134.685477349005,repeat,number,numRpt,k,0.4459615729865618,Hi,,5,,,,,low,2135.1670349049964,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,10,1328,,,2141.1759072839923,,U,160,triangle,0.0016823300102259964,,,,,,,,,1,0,,,,,,,,,,,,,2137.6324418250006,2137.6324418250006,2137.6324418250006,2137.6324418250006,2139.140374593,2139.140374593,2139.140374593,2139.140374593,2139.140374593,2139.140374593,2139.140374593,2139.140374593,repeat,number,numRpt,k,0.5016900209884625,Lo,,5,,,,,low,2139.6742998840054,2141.1759072839923,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,1,1329,,,2145.6142587199865,,Y,146,hexagon,0.0007906450191512704,,,,,,,,,1,0,,,,,,,,,,,,,2142.1551497929904,2142.1551497929904,2142.1551497929904,2142.1551497929904,2143.6621173940075,2143.6621173940075,2143.6621173940075,2143.6621173940075,2143.6621173940075,2143.6621173940075,2143.6621173940075,2143.6621173940075,repeat,number,numRpt,j,0.42496244501671754,Lo,,5,,,,,low,2144.1137675849895,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
