LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,0,1525,,,2219.6497022400144,,,Y,167,star,0.0017093990463763475,,,,,1,0,,,,,,,,,,,,2216.093753780937,2216.093753780937,2216.093753780937,2216.093753780937,2217.582355290884,2217.582355290884,2217.582355290884,2217.582355290884,2217.5991699770093,2217.5991699770093,2217.5991699770093,2217.5991699770093,repeat,number,numRpt,k,0.5291446838527918,Hi,,,5,,,,,,,,,high,2218.1382225300185,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,10,1535,,,2224.236574878916,,,U,160,triangle,0.01690210006199777,,,,,1,0,,,,,,,,,,,,2220.6460390668362,2220.6460390668362,2220.6460390668362,2220.6460390668362,2222.119208887918,2222.119208887918,2222.119208887918,2222.119208887918,2222.1528816330247,2222.1528816330247,2222.1528816330247,2222.1528816330247,switch,letter,lettSwt,f,0.571318217087537,Lo,,,5,,,,,,,,,high,2222.7249585618265,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,0,1535,,,2228.8233128830325,,,S,146,circle,0.016725508961826563,,,,,1,0,,,,,,,,,,,,2225.233197316993,2225.233197316993,2225.233197316993,2225.233197316993,2226.7065029710066,2226.7065029710066,2226.7065029710066,2226.7065029710066,2226.739388335962,2226.739388335962,2226.739388335962,2226.739388335962,repeat,letter,lettRpt,f,0.5744015208911151,Hi,,,5,,,,,,,,,high,2227.312089919811,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,10,1545,,,2233.4606894848403,,,B,174,hexagon,0.017160746036097407,,,,,1,0,,,,,,,,,,,,2229.8200995498337,2229.8200995498337,2229.8200995498337,2229.8200995498337,2231.2929050298408,2231.2929050298408,2231.2929050298408,2231.2929050298408,2231.3261113308836,2231.3261113308836,2231.3261113308836,2231.3261113308836,repeat,letter,lettRpt,d,0.6336575772147626,Lo,,,5,,,,,,,,,high,2231.9485836138483,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,0,1545,,,2237.964129417902,,,D,181,star,0.016462774015963078,,,,,1,0,,,,,,,,,,,,2234.4566894418094,2234.4566894418094,2234.4566894418094,2234.4566894418094,2235.929549959954,2235.929549959954,2235.929549959954,2235.929549959954,2235.9630750068463,2235.9630750068463,2235.9630750068463,2235.9630750068463,switch,number,numSwt,k,0.49784394819289446,Hi,,,5,,,,,,,,,high,2236.4525968779344,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,1,1546,,,2242.5175524679944,,,S,167,hexagon,0.017098315060138702,,,,,1,0,,,,,,,,,,,,2238.959905410884,2238.959905410884,2238.959905410884,2238.959905410884,2240.431613022927,2240.431613022927,2240.431613022927,2240.431613022927,2240.456960510928,2240.456960510928,2240.456960510928,2240.456960510928,repeat,number,numRpt,k,0.5402176731731743,Lo,,,5,,,,,,,,,high,2241.0047873498406,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,0,1546,,,2247.1211205718573,,,B,132,star,0.0005507739260792732,,,,,1,0,,,,,,,,,,,,2243.496589314891,2243.496589314891,2243.496589314891,2243.496589314891,2244.984837093856,2244.984837093856,2244.984837093856,2244.984837093856,2245.0013984818943,2245.0013984818943,2245.0013984818943,2245.0013984818943,repeat,number,numRpt,j,0.6003017029725015,Hi,,,5,,,,,,,,,high,2245.609409241006,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,10,1556,,,2251.574512016028,,2252.074705695035,U,181,triangle,0.01712170196697116,,,,,1,0,,,,,,,,,,,,2248.116932658013,2248.116932658013,2248.116932658013,2248.116932658013,2249.5886545898393,2249.5886545898393,2249.5886545898393,2249.5886545898393,2249.6215872368775,2249.6215872368775,2249.6215872368775,2249.6215872368775,repeat,number,numRpt,k,0.4511806929949671,Lo,,,5,,,,,,,,,high,2250.0747690708376,2251.574512016028,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,0,1556,,,2256.1108357899357,,,Y,174,circle,0.015019728103652596,,,,,1,0,,,,,,,,,,,,2252.5868364158086,2252.5868364158086,2252.5868364158086,2252.5868364158086,2254.0749493169133,2254.0749493169133,2254.0749493169133,2254.0749493169133,2254.091781829018,2254.091781829018,2254.091781829018,2254.091781829018,repeat,number,numRpt,k,0.5102954208850861,Hi,,,5,,,,,,,,,high,2254.6143907699734,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,1,1557,,,2260.6313090499025,,,H,146,hexagon,0.002018726896494627,,,,,1,0,,,,,,,,,,,,2257.1063959659077,2257.1063959659077,2257.1063959659077,2257.1063959659077,2258.59510672302,2258.59510672302,2258.59510672302,2258.59510672302,2258.6116504108068,2258.6116504108068,2258.6116504108068,2258.6116504108068,repeat,number,numRpt,j,0.5021613510325551,Lo,,,5,,,,,,,,,high,2259.1337289458606,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,10,1567,,,2265.1825768640265,,,D,139,circle,0.0018847258761525154,,,,,1,0,,,,,,,,,,,,2261.6263475988526,2261.6263475988526,2261.6263475988526,2261.6263475988526,2263.1151893828064,2263.1151893828064,2263.1151893828064,2263.1151893828064,2263.1320718929637,2263.1320718929637,2263.1320718929637,2263.1320718929637,switch,letter,lettSwt,d,0.5273571801371872,Hi,,,5,,,,,,,,,high,2263.6709896479733,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,1,1568,,,2269.886319468962,,,F,160,triangle,0.0013131119776517153,,,,,1,0,,,,,,,,,,,,2266.1633262978867,2266.1633262978867,2266.1633262978867,2266.1633262978867,2267.6520903669298,2267.6520903669298,2267.6520903669298,2267.6520903669298,2267.668905298924,2267.668905298924,2267.668905298924,2267.668905298924,switch,number,numSwt,k,0.6928140090312809,Lo,,,5,,,,,,,,,high,2268.374193534022,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,1,1569,,,2274.306491694879,,,W,125,star,0.01668590004555881,,,,,1,0,,,,,,,,,,,,2270.8822199190035,2270.8822199190035,2270.8822199190035,2270.8822199190035,2272.355775212869,2272.355775212869,2272.355775212869,2272.355775212869,2272.3891617269255,2272.3891617269255,2272.3891617269255,2272.3891617269255,switch,letter,lettSwt,f,0.4102627872489393,Hi,,,5,,,,,,,,,high,2272.792595698964,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,10,1579,,,2278.6763129290193,,,F,167,circle,0.01716234302148223,,,,,1,0,,,,,,,,,,,,2275.30282217497,2275.30282217497,2275.30282217497,2275.30282217497,2276.775815435918,2276.775815435918,2276.775815435918,2276.775815435918,2276.8092137950007,2276.8092137950007,2276.8092137950007,2276.8092137950007,switch,number,numSwt,k,0.3670870561618358,Hi,,,5,,,,,,,,,high,2277.164905334823,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,10,1589,,,2283.180038805818,,,Y,160,star,0.016572649125009775,,,,,1,0,,,,,,,,,,,,2279.6726729618385,2279.6726729618385,2279.6726729618385,2279.6726729618385,2281.146026502829,2281.146026502829,2281.146026502829,2281.146026502829,2281.1791692459956,2281.1791692459956,2281.1791692459956,2281.1791692459956,switch,letter,lettSwt,f,0.4860915341414511,Hi,,,5,,,,,,,,,high,2281.6665699030273,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,1,1590,,,2287.6501771968324,,,S,132,hexagon,0.0166048351675272,,,,,1,0,,,,,,,,,,,,2284.176107002888,2284.176107002888,2284.176107002888,2284.176107002888,2285.6495718348306,2285.6495718348306,2285.6495718348306,2285.6495718348306,2285.682624312816,2285.682624312816,2285.682624312816,2285.682624312816,switch,number,numSwt,j,0.4601201710756868,Lo,,,5,,,,,,,,,high,2286.13781233388,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,1,1591,,,2292.1865590580273,,,B,125,triangle,0.017193080857396126,,,,,1,0,,,,,,,,,,,,2288.646097465884,2288.646097465884,2288.646097465884,2288.646097465884,2290.117824140936,2290.117824140936,2290.117824140936,2290.117824140936,2290.1509800138883,2290.1509800138883,2290.1509800138883,2290.1509800138883,switch,letter,lettSwt,d,0.5259034398477525,Lo,,,5,,,,,,,,,high,2290.6729954979382,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,10,1601,,,2296.7571683658753,,2297.2573219328187,U,146,triangle,0.01691664708778262,,,,,1,0,,,,,,,,,,,,2293.1831817098428,2293.1831817098428,2293.1831817098428,2293.1831817098428,2294.6546712149866,2294.6546712149866,2294.6546712149866,2294.6546712149866,2294.6876847378444,2294.6876847378444,2294.6876847378444,2294.6876847378444,switch,number,numSwt,j,0.5677358321845531,Lo,,,5,,,,,,,,,high,2295.2571803068276,2296.7571683658753,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,1,1602,,,2301.2436649620067,,,D,139,hexagon,-0.0007808010559529066,,,,,1,0,,,,,,,,,,,,2297.7532138149254,2297.7532138149254,2297.7532138149254,2297.7532138149254,2299.240941655822,2299.240941655822,2299.240941655822,2299.240941655822,2299.2579467589967,2299.2579467589967,2299.2579467589967,2299.2579467589967,repeat,number,numRpt,j,0.47115026717074215,Lo,,,5,,,,,,,,,high,2299.747200263897,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,1,1603,,,2305.8471472279634,,2306.3472090170253,H,174,star,0.0015673679299652576,,,,,1,0,,,,,,,,,,,,2302.2396428978536,2302.2396428978536,2302.2396428978536,2302.2396428978536,2303.727877487894,2303.727877487894,2303.727877487894,2303.727877487894,2303.7444323878735,2303.7444323878735,2303.7444323878735,2303.7444323878735,switch,letter,lettSwt,d,0.5853734340053052,Hi,,,5,,,,,,,,,high,2304.3459030049853,2305.8471472279634,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,0,1603,,,2310.44898944092,,,W,181,circle,0.014426754089072347,,,,,1,0,,,,,,,,,,,,2306.8590275759343,2306.8590275759343,2306.8590275759343,2306.8590275759343,2308.3479698128067,2308.3479698128067,2308.3479698128067,2308.3479698128067,2308.3645977939013,2308.3645977939013,2308.3645977939013,2308.3645977939013,switch,number,numSwt,k,0.5554502210579813,Hi,,,5,,,,,,,,,high,2308.9377925000153,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,1,1604,,,2385.1203236370347,,,D,160,circle,0.0020658778958022594,,,,,1,0,,,,,,,,,,,,2381.647590328008,2381.647590328008,2381.647590328008,2381.647590328008,2383.1359616839327,2383.1359616839327,2383.1359616839327,2383.1359616839327,2383.1525123228785,2383.1525123228785,2383.1525123228785,2383.1525123228785,repeat,number,numRpt,k,0.4483729109633714,Hi,,,6,,,,,,,space,3.093660010956228,high,2383.6080279368907,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,1,1605,,,2389.52357421699,,,S,139,hexagon,0.0020776260644197464,,,,,1,0,,,,,,,,,,,,2386.1006419789046,2386.1006419789046,2386.1006419789046,2386.1006419789046,2387.589317206992,2387.589317206992,2387.589317206992,2387.589317206992,2387.605981294997,2387.605981294997,2387.605981294997,2387.605981294997,repeat,number,numRpt,j,0.3938127101864666,Lo,,,6,,,,,,,,,high,2388.009702506941,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,1,1606,,,2394.0268943279516,,,Y,125,star,0.016954137943685055,,,,,1,0,,,,,,,,,,,,2390.5207736068405,2390.5207736068405,2390.5207736068405,2390.5207736068405,2391.993122193031,2391.993122193031,2391.993122193031,2391.993122193031,2392.0259869189467,2392.0259869189467,2392.0259869189467,2392.0259869189467,repeat,number,numRpt,j,0.49098886805586517,Hi,,,6,,,,,,,,,high,2392.5136361860204,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,1,1607,,,2398.3968608938158,,,W,174,triangle,0.016650405013933778,,,,,1,0,,,,,,,,,,,,2395.0231710569933,2395.0231710569933,2395.0231710569933,2395.0231710569933,2396.4961916378234,2396.4961916378234,2396.4961916378234,2396.4961916378234,2396.52964654495,2396.52964654495,2396.52964654495,2396.52964654495,repeat,number,numRpt,k,0.3643237380310893,Lo,,,6,,,,,,,,,high,2396.883057127008,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,10,1617,,,2402.86714249081,,,H,167,star,0.016865051817148924,,,,,1,0,,,,,,,,,,,,2399.3933831229806,2399.3933831229806,2399.3933831229806,2399.3933831229806,2400.8662714129314,2400.8662714129314,2400.8662714129314,2400.8662714129314,2400.899478989886,2400.899478989886,2400.899478989886,2400.899478989886,repeat,number,numRpt,k,0.46023155213333666,Hi,,,6,,,,,,,,,high,2401.3552080260124,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,10,1627,,,2407.387520857854,,,B,181,circle,0.017249661032110453,,,,,1,0,,,,,,,,,,,,2403.8630507190246,2403.8630507190246,2403.8630507190246,2403.8630507190246,2405.334882342024,2405.334882342024,2405.334882342024,2405.334882342024,2405.3680257808883,2405.3680257808883,2405.3680257808883,2405.3680257808883,switch,letter,lettSwt,d,0.5143908730242401,Hi,,,6,,,,,,,,,high,2405.8733317709994,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,1,1628,,,2411.807087564841,,,U,132,hexagon,0.016864393837749958,,,,,1,0,,,,,,,,,,,,2408.3830622190144,2408.3830622190144,2408.3830622190144,2408.3830622190144,2409.854923798004,2409.854923798004,2409.854923798004,2409.854923798004,2409.8881465478335,2409.8881465478335,2409.8881465478335,2409.8881465478335,switch,number,numSwt,j,0.4273791271261871,Lo,,,6,,,,,,,,,high,2410.3104955158196,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,0,1628,,,2416.3605577938724,,,F,146,triangle,0.002172391163185239,,,,,0,0,,,,,,,,,,,,2412.8035552948713,2412.8035552948713,2412.8035552948713,2412.8035552948713,2414.291475369828,2414.291475369828,2414.291475369828,2414.291475369828,2414.3080145749263,2414.3080145749263,2414.3080145749263,2414.3080145749263,repeat,number,NA,k,0.5467710250522941,Lo,,,6,,,,,,,,,high,2414.864785810001,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,0,1628,,,2420.8640577199403,,,D,160,star,0.001805134117603302,,,,,0,1,,,,,,,,,,,,2417.3563279109076,2417.3563279109076,2417.3563279109076,2417.3563279109076,2418.8449378998484,2418.8449378998484,2418.8449378998484,2418.8449378998484,2418.861633570865,2418.861633570865,2418.861633570865,2418.861633570865,repeat,number,NA,j,0.4942355442326516,Lo,,,6,,,,,,,,,high,2419.3653755260166,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,10,1638,,,2425.382711543003,,,S,139,circle,0.0019340049475431442,,,,,1,1,,,,,,,,,,,,2421.8601829528343,2421.8601829528343,2421.8601829528343,2421.8601829528343,2423.348304777872,2423.348304777872,2423.348304777872,2423.348304777872,2423.365068395855,2423.365068395855,2423.365068395855,2423.365068395855,repeat,number,numRpt,j,0.4914685708936304,Hi,,,6,,,,,,,,,high,2423.8705105618574,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,1,1639,,,2429.8693229579367,,,Y,125,triangle,0.0023648161441087723,,,,,1,0,,,,,,,,,,,,2426.3632635539398,2426.3632635539398,2426.3632635539398,2426.3632635539398,2427.851888675941,2427.851888675941,2427.851888675941,2427.851888675941,2427.8686315179802,2427.8686315179802,2427.8686315179802,2427.8686315179802,switch,letter,lettSwt,f,0.4759623249992728,Lo,,,6,,,,,,,,,high,2428.3579015908763,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,1,1640,,,2434.3559469808824,,,W,174,hexagon,0.016959742875769734,,,,,1,0,,,,,,,,,,,,2430.865440753987,2430.865440753987,2430.865440753987,2430.865440753987,2432.3386345109902,2432.3386345109902,2432.3386345109902,2432.3386345109902,2432.372364101,2432.372364101,2432.372364101,2432.372364101,repeat,letter,lettRpt,f,0.4779063460882753,Lo,,,6,,,,,,,,,high,2432.8427696728613,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,0,1640,,,2439.0765730650164,,,H,167,star,0.016421626787632704,,,,,1,0,,,,,,,,,,,,2435.35246068798,2435.35246068798,2435.35246068798,2435.35246068798,2436.8252716199495,2436.8252716199495,2436.8252716199495,2436.8252716199495,2436.859204947017,2436.859204947017,2436.859204947017,2436.859204947017,repeat,letter,lettRpt,d,0.7052879089023918,Hi,,,6,,,,,,,,,high,2437.565334622981,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,10,1650,,,2443.5796370639,,,B,181,circle,0.017060725949704647,,,,,1,0,,,,,,,,,,,,2440.0727399159223,2440.0727399159223,2440.0727399159223,2440.0727399159223,2441.5455231049564,2441.5455231049564,2441.5455231049564,2441.5455231049564,2441.5789119869005,2441.5789119869005,2441.5789119869005,2441.5789119869005,repeat,letter,lettRpt,d,0.4854080271907151,Hi,,,6,,,,,,,,,high,2442.0681918459013,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
