LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,0,1270,,,,3949.308052358916,,174,U,star,0.016988343093544245,,,,,1,0,,,,,,,,,,,,3945.733225843869,3945.733225843869,3945.733225843869,3945.733225843869,3947.2072991179302,3947.2072991179302,3947.2072991179302,3947.2072991179302,3947.2405520668253,3947.2405520668253,3947.2405520668253,3947.2405520668253,repeat,letter,lettRpt,k,0.5542462039738894,Hi,,,,,,,4,,,space,2.2699869649950415,low,3947.793824745808,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,10,1280,,,,3953.8782209018245,,125,W,hexagon,0.01660762494429946,,,,,1,0,,,,,,,,,,,,3950.3038428840227,3950.3038428840227,3950.3038428840227,3950.3038428840227,3951.7775611998513,3951.7775611998513,3951.7775611998513,3951.7775611998513,3951.8106981639285,3951.8106981639285,3951.8106981639285,3951.8106981639285,switch,number,numSwt,d,0.5511184411589056,Lo,,,,,,,4,,,,,low,3952.364240727853,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,1,1281,,,,3958.6984455059282,,181,H,circle,0.01339558302424848,,,,,1,0,,,,,,,,,,,,3954.8738184559625,3954.8738184559625,3954.8738184559625,3954.8738184559625,3956.3643363858573,3956.3643363858573,3956.3643363858573,3956.3643363858573,3956.380780021893,3956.380780021893,3956.380780021893,3956.380780021893,switch,letter,lettSwt,j,0.7913430829066783,Lo,,,,,,,4,,,,,low,3957.1853518348653,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,0,1281,,,,3963.285370745929,,160,B,triangle,0.01657574693672359,,,,,1,0,,,,,,,,,,,,3959.6943051288836,3959.6943051288836,3959.6943051288836,3959.6943051288836,3961.167859112844,3961.167859112844,3961.167859112844,3961.167859112844,3961.200769850984,3961.200769850984,3961.200769850984,3961.200769850984,switch,number,numSwt,f,0.5781700711231679,Hi,,,,,,,4,,,,,low,3961.7731536009815,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,0,1281,,,,3967.9389420340303,,139,Y,triangle,0.01670328085310757,,,,,1,0,,,,,,,,,,,,3964.281256209826,3964.281256209826,3964.281256209826,3964.281256209826,3965.7545546300244,3965.7545546300244,3965.7545546300244,3965.7545546300244,3965.7879631759133,3965.7879631759133,3965.7879631759133,3965.7879631759133,switch,letter,lettSwt,k,0.6372508890926838,Hi,,,,,,,4,,,,,low,3966.4248024530243,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,0,1281,,,,3972.358812894905,,146,F,hexagon,0.016811254201456904,,,,,0,0,,,,,,,,,,,,3968.934513667831,3968.934513667831,3968.934513667831,3968.934513667831,3970.4079261098523,3970.4079261098523,3970.4079261098523,3970.4079261098523,3970.4415051508695,3970.4415051508695,3970.4415051508695,3970.4415051508695,repeat,letter,NA,k,0.41723253508098423,Hi,,,,,,,4,,,,,low,3970.84712074697,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,10,1291,,,,3977.2625167078804,,167,D,circle,0.016475111013278365,,,,,1,1,,,,,,,,,,,,3973.3541398029774,3973.3541398029774,3973.3541398029774,3973.3541398029774,3974.8261129229795,3974.8261129229795,3974.8261129229795,3974.8261129229795,3974.8595438778866,3974.8595438778866,3974.8595438778866,3974.8595438778866,switch,number,numSwt,f,0.8923394070006907,Lo,,,,,,,4,,,,,low,3975.7493412019685,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,10,1301,,,,3981.799219890032,,132,S,star,0.01681819395162165,,,,,1,0,,,,,,,,,,,,3978.2582548609935,3978.2582548609935,3978.2582548609935,3978.2582548609935,3979.729778455803,3979.729778455803,3979.729778455803,3979.729778455803,3979.7635668688454,3979.7635668688454,3979.7635668688454,3979.7635668688454,repeat,number,numRpt,d,0.5451928998809308,Hi,,,,,,,4,,,,,low,3980.2961001950316,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,1,1302,,,,3986.436170518864,,174,U,hexagon,0.005022201919928193,,,,,1,0,,,,,,,,,,,,3982.794826195808,3982.794826195808,3982.794826195808,3982.794826195808,3984.2834897779394,3984.2834897779394,3984.2834897779394,3984.2834897779394,3984.300203636987,3984.300203636987,3984.300203636987,3984.300203636987,switch,letter,lettSwt,k,0.6273031670134515,Lo,,,,,,,4,,,,,low,3984.938053666847,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,0,1302,,,,3991.2895439669956,,125,W,triangle,0.0020767790265381336,,,,,0,0,,,,,,,,,,,,3987.4313041649293,3987.4313041649293,3987.4313041649293,3987.4313041649293,3988.920362784993,3988.920362784993,3988.920362784993,3988.920362784993,3988.9369255639613,3988.9369255639613,3988.9369255639613,3988.9369255639613,switch,number,NA,f,0.8388521079905331,Lo,,,,,,,4,,,,,low,3989.7920269928873,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,0,1302,,,,3996.0264110898133,,181,H,star,0.001988411881029606,,,,,1,1,,,,,,,,,,,,3992.2851360950153,3992.2851360950153,3992.2851360950153,3992.2851360950153,3993.7738326038234,3993.7738326038234,3993.7738326038234,3993.7738326038234,3993.790408254834,3993.790408254834,3993.790408254834,3993.790408254834,repeat,number,numRpt,f,0.7337960319127887,Hi,,,,,,,4,,,,,low,3994.529788419837,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,1,1303,,,,4000.5967761988286,,160,B,circle,0.0015968610532581806,,,,,1,0,,,,,,,,,,,,3997.0219509298913,3997.0219509298913,3997.0219509298913,3997.0219509298913,3998.5107426848263,3998.5107426848263,3998.5107426848263,3998.5107426848263,3998.5274416308384,3998.5274416308384,3998.5274416308384,3998.5274416308384,switch,letter,lettSwt,j,0.5526736271567643,Lo,,,,,,,4,,,,,low,3999.098608501954,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,10,1313,,,,4005.181603880832,,139,Y,circle,0.0019678198732435703,,,,,1,0,,,,,,,,,,,,4001.591706540901,4001.591706540901,4001.591706540901,4001.591706540901,4003.080842962954,4003.080842962954,4003.080842962954,4003.080842962954,4003.097556565888,4003.097556565888,4003.097556565888,4003.097556565888,repeat,letter,lettRpt,k,0.5616697121877223,Lo,,,,,,,4,,,,,low,4003.6688820838463,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,0,1313,,,,4009.7019339050166,,146,F,triangle,0.0019298819825053215,,,,,0,0,,,,,,,,,,,,4006.161956244847,4006.161956244847,4006.161956244847,4006.161956244847,4007.6508160829544,4007.6508160829544,4007.6508160829544,4007.6508160829544,4007.6676386629697,4007.6676386629697,4007.6676386629697,4007.6676386629697,switch,number,NA,f,0.5029225158505142,Lo,,,,,,,4,,,,,low,4008.1893263489474,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,10,1323,,,,4014.4387464839965,,167,D,hexagon,0.01688529783859849,,,,,1,1,,,,,,,,,,,,4010.6980977449566,4010.6980977449566,4010.6980977449566,4010.6980977449566,4012.171294410946,4012.171294410946,4012.171294410946,4012.171294410946,4012.204550132854,4012.204550132854,4012.204550132854,4012.204550132854,repeat,number,numRpt,f,0.7310569721739739,Lo,,,,,,,4,,,,,low,4012.9257214108948,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,1,1324,,,,4018.9253715130035,,132,S,star,0.016855054069310427,,,,,1,0,,,,,,,,,,,,4015.4343617069535,4015.4343617069535,4015.4343617069535,4015.4343617069535,4016.9081502479967,4016.9081502479967,4016.9081502479967,4016.9081502479967,4016.941501737805,4016.941501737805,4016.941501737805,4016.941501737805,repeat,number,numRpt,d,0.4717706390656531,Hi,,,,,,,4,,,,,low,4017.412567844847,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,1,1325,,,,4023.462376374984,,160,W,circle,0.016878399066627026,,,,,1,0,,,,,,,,,,,,4019.9209911108483,4019.9209911108483,4019.9209911108483,4019.9209911108483,4021.3948597609997,4021.3948597609997,4021.3948597609997,4021.3948597609997,4021.42817263701,4021.42817263701,4021.42817263701,4021.42817263701,switch,letter,lettSwt,k,0.5297011230140924,Lo,,,,,,,4,,,,,low,4021.948260228848,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,0,1325,,,,4028.1823188639246,,125,D,triangle,0.016800578916445374,,,,,1,0,,,,,,,,,,,,4024.458228010917,4024.458228010917,4024.458228010917,4024.458228010917,4025.9315015969332,4025.9315015969332,4025.9315015969332,4025.9315015969332,4025.964928556932,4025.964928556932,4025.964928556932,4025.964928556932,repeat,letter,lettRpt,j,0.708188101882115,Hi,,,,,,,4,,,,,low,4026.6705623788293,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,1,1326,,,,4033.0028735608794,,146,B,hexagon,0.01663282816298306,,,,,1,0,,,,,,,,,,,,4029.178239553934,4029.178239553934,4029.178239553934,4029.178239553934,4030.651864749845,4030.651864749845,4030.651864749845,4030.651864749845,4030.6852080579847,4030.6852080579847,4030.6852080579847,4030.6852080579847,switch,number,numSwt,d,0.8024228648282588,Lo,,,,,,,4,,,,,low,4031.4901449328754,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1326,,,,4037.772940679919,,132,H,star,0.016808707965537906,,,,,1,0,,,,,,,,,,,,4033.9984332199674,4033.9984332199674,4033.9984332199674,4033.9984332199674,4035.4723614279646,4035.4723614279646,4035.4723614279646,4035.4723614279646,4035.505397287896,4035.505397287896,4035.505397287896,4035.505397287896,repeat,number,numRpt,d,0.7525699217803776,Hi,,,,,,,4,,,,,low,4036.2609996779356,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,1,1327,,,,4042.8432126448024,,174,U,hexagon,0.0007208369206637144,,,,,1,0,,,,,,,,,,,,4038.7522506248206,4038.7522506248206,4038.7522506248206,4038.7522506248206,4040.2407487009186,4040.2407487009186,4040.2407487009186,4040.2407487009186,4040.2571997740306,4040.2571997740306,4040.2571997740306,4040.2571997740306,switch,letter,lettSwt,k,1.0582901190500706,Lo,,,,,,,4,,,,,low,4041.3305786428973,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,0,1327,,,,4047.4133907610085,,167,F,star,0.01675244397483766,,,,,1,0,,,,,,,,,,,,4043.838823586004,4043.838823586004,4043.838823586004,4043.838823586004,4045.310753061902,4045.310753061902,4045.310753061902,4045.310753061902,4045.336457256926,4045.336457256926,4045.336457256926,4045.336457256926,repeat,letter,lettRpt,j,0.5661993278190494,Hi,,,,,,,4,,,,,low,4045.9014871779364,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,0,1327,,,,4052.050275570946,,139,Y,triangle,0.017035410972312093,,,,,1,0,,,,,,,,,,,,4048.408710210817,4048.408710210817,4048.408710210817,4048.408710210817,4049.880801087944,4049.880801087944,4049.880801087944,4049.880801087944,4049.914241689956,4049.914241689956,4049.914241689956,4049.914241689956,repeat,letter,lettRpt,k,0.6315489339176565,Hi,,,,,,,4,,,,,low,4050.5364894578233,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,10,1337,,,,4056.4868935039267,,181,S,circle,0.016999208135530353,,,,,1,0,,,,,,,,,,,,4053.0454950698186,4053.0454950698186,4053.0454950698186,4053.0454950698186,4054.5178148888517,4054.5178148888517,4054.5178148888517,4054.5178148888517,4054.5509539158083,4054.5509539158083,4054.5509539158083,4054.5509539158083,repeat,letter,lettRpt,k,0.45002437313087285,Lo,,,,,,,4,,,,,low,4054.989915967919,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,1,1338,,,,4060.9569337898865,,160,F,triangle,0.001705060014501214,,,,,1,0,,,,,,,,,,,,4057.482605283847,4057.482605283847,4057.482605283847,4057.482605283847,4058.9710427119862,4058.9710427119862,4058.9710427119862,4058.9710427119862,4058.987990519963,4058.987990519963,4058.987990519963,4058.987990519963,switch,number,numSwt,f,0.4527158220298588,Hi,,,,,,,4,,,,,low,4059.459664401831,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,10,1348,,,,4065.443771427963,,174,D,circle,0.0016255599912256002,,,,,1,0,,,,,,,,,,,,4061.9525415350217,4061.9525415350217,4061.9525415350217,4061.9525415350217,4063.4413733528927,4063.4413733528927,4063.4413733528927,4063.4413733528927,4063.457863888005,4063.457863888005,4063.457863888005,4063.457863888005,switch,letter,lettSwt,j,0.47057701484300196,Lo,,,,,,,4,,,,,low,4063.94620572892,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,1,1349,,,,4069.9620287539437,,125,Y,star,0.0018357380758970976,,,,,1,0,,,,,,,,,,,,4066.439067745814,4066.439067745814,4066.439067745814,4066.439067745814,4067.9281427948736,4067.9281427948736,4067.9281427948736,4067.9281427948736,4067.944788006833,4067.944788006833,4067.944788006833,4067.944788006833,repeat,letter,lettRpt,k,0.49569999403320253,Hi,,,,,,,4,,,,,low,4068.4495672809426,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,0,1349,,,,4074.4490020538215,,146,U,hexagon,0.0015837778337299824,,,,,0,0,,,,,,,,,,,,4070.942336826818,4070.942336826818,4070.942336826818,4070.942336826818,4072.431258240016,4072.431258240016,4072.431258240016,4072.431258240016,4072.4481479388196,4072.4481479388196,4072.4481479388196,4072.4481479388196,switch,number,NA,f,0.48109047394245863,Hi,,,,,,,4,,,,,low,4072.936582469847,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,0,1349,,,,4079.152440117905,,167,B,triangle,0.01698306412436068,,,,,1,1,,,,,,,,,,,,4075.4451032679062,4075.4451032679062,4075.4451032679062,4075.4451032679062,4076.9184069149196,4076.9184069149196,4076.9184069149196,4076.9184069149196,4076.951554780826,4076.951554780826,4076.951554780826,4076.951554780826,repeat,number,numRpt,f,0.6850761109963059,Hi,,,,,,,4,,,,,low,4077.6384774928447,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,10,1359,,,,4083.7891887358855,,132,H,star,0.013295694021508098,,,,,1,0,,,,,,,,,,,,4080.1483688349836,4080.1483688349836,4080.1483688349836,4080.1483688349836,4081.621886512963,4081.621886512963,4081.621886512963,4081.621886512963,4081.6552052549087,4081.6552052549087,4081.6552052549087,4081.6552052549087,repeat,number,numRpt,d,0.6284628980793059,Hi,,,,,,,4,,,,,low,4082.2769412708003,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1369,,,,4088.2927823199425,,181,S,hexagon,0.016796458046883345,,,,,1,0,,,,,,,,,,,,4084.7853180710226,4084.7853180710226,4084.7853180710226,4084.7853180710226,4086.2587044208776,4086.2587044208776,4086.2587044208776,4086.2587044208776,4086.2919271108694,4086.2919271108694,4086.2919271108694,4086.2919271108694,repeat,number,numRpt,f,0.49259457900188863,Lo,,,,,,,4,,,,,low,4086.7786352490075,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,10,1379,,,,4092.8130573309027,,139,W,circle,0.016528346110135317,,,,,1,0,,,,,,,,,,,,4089.288574020844,4089.288574020844,4089.288574020844,4089.288574020844,4090.7620302289724,4090.7620302289724,4090.7620302289724,4090.7620302289724,4090.795446919976,4090.795446919976,4090.795446919976,4090.795446919976,switch,letter,lettSwt,k,0.5121538790408522,Lo,,,,,,,4,,,,,low,4091.2987418568227,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,10,1389,,,,4106.273149922956,,160,H,hexagon,0.002374935196712613,,,,,1,0,,,,,,,,,,,,4102.4651686428115,4102.4651686428115,4102.4651686428115,4102.4651686428115,4103.953829030972,4103.953829030972,4103.953829030972,4103.953829030972,4103.970573837869,4103.970573837869,4103.970573837869,4103.970573837869,switch,number,numSwt,f,0.7977478760294616,Lo,,,,,,,5,,,space,3.795701301191002,low,4104.774170296965,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,10,1399,,,,4110.809707265813,,132,W,circle,0.0019500479102134705,,,,,1,0,,,,,,,,,,,,4107.268751727883,4107.268751727883,4107.268751727883,4107.268751727883,4108.757436649874,4108.757436649874,4108.757436649874,4108.757436649874,4108.774036703864,4108.774036703864,4108.774036703864,4108.774036703864,switch,letter,lettSwt,k,0.528216813923791,Lo,,,,,,,5,,,,,low,4109.311016052961,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,0,1399,,,,4115.430318454979,,139,S,star,0.0018901089206337929,,,,,1,0,,,,,,,,,,,,4111.80561159784,4111.80561159784,4111.80561159784,4111.80561159784,4113.294359649997,4113.294359649997,4113.294359649997,4113.294359649997,4113.310734960949,4113.310734960949,4113.310734960949,4113.310734960949,switch,number,numSwt,d,0.6156619288958609,Hi,,,,,,,5,,,,,low,4113.9335563809145,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
