LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,3,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.12689553690143,155.12689553690143,155.12689553690143,155.12689553690143,155.12689553690143,155.12689553690143,155.12689553690143,155.12689553690143,155.12689553690143,155.12689553690143,l,1.387930248863995,1,127,0,156.5450785360299,,158.0469078340102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,4,28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.54731798404828,158.54731798404828,158.54731798404828,158.54731798404828,158.54731798404828,158.54731798404828,158.54731798404828,158.54731798404828,158.54731798404828,158.54731798404828,a,3.020561615936458,1,128,0,161.6005672160536,,163.10221856902353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,5,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.60297992499545,163.60297992499545,163.60297992499545,163.60297992499545,163.60297992499545,163.60297992499545,163.60297992499545,163.60297992499545,163.60297992499545,163.60297992499545,l,2.0825686699245125,1,129,0,165.70497034606524,,167.20665741199628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,6,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.70720879593864,167.70720879593864,167.70720879593864,167.70720879593864,167.70720879593864,167.70720879593864,167.70720879593864,167.70720879593864,167.70720879593864,167.70720879593864,a,1.3305939240381122,10,139,0,169.05870133894496,,170.56052389903925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,7,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0610258539673,171.0610258539673,171.0610258539673,171.0610258539673,171.0610258539673,171.0610258539673,171.0610258539673,171.0610258539673,171.0610258539673,171.0610258539673,l,4.053046362940222,1,140,0,175.13221478904597,,176.63386992691085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,8,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.13454029895365,177.13454029895365,177.13454029895365,177.13454029895365,177.13454029895365,177.13454029895365,177.13454029895365,177.13454029895365,177.13454029895365,177.13454029895365,l,1.3093348459806293,10,150,0,178.4691100839991,,179.9708460769616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,9,33,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.4713400050532,180.4713400050532,180.4713400050532,180.4713400050532,180.4713400050532,180.4713400050532,180.4713400050532,180.4713400050532,180.4713400050532,180.4713400050532,a,1.269161175005138,1,151,0,181.77284820005298,,183.27461615391076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,10,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.77505422011018,183.77505422011018,183.77505422011018,183.77505422011018,183.77505422011018,183.77505422011018,183.77505422011018,183.77505422011018,183.77505422011018,183.77505422011018,l,1.0257139259483665,10,161,0,184.8262782949023,,186.3277978769038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,11,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.82830413104966,186.82830413104966,186.82830413104966,186.82830413104966,186.82830413104966,186.82830413104966,186.82830413104966,186.82830413104966,186.82830413104966,186.82830413104966,l,2.2465305258519948,1,162,0,189.0974421959836,,190.59917310997844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.09991544205695,191.09991544205695,191.09991544205695,191.09991544205695,191.09991544205695,191.09991544205695,191.09991544205695,191.09991544205695,191.09991544205695,191.09991544205695,l,1.755283101927489,1,163,0,192.88504961598665,,194.38681906904094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,1,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.88716311892495,194.88716311892495,194.88716311892495,194.88716311892495,194.88716311892495,194.88716311892495,194.88716311892495,194.88716311892495,194.88716311892495,194.88716311892495,a,1.4217722350731492,1,164,0,196.33900693408214,,197.8406952349469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,2,38,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.3410738951061,198.3410738951061,198.3410738951061,198.3410738951061,198.3410738951061,198.3410738951061,198.3410738951061,198.3410738951061,198.3410738951061,198.3410738951061,a,1.1762301677372307,1,165,0,199.54262565611862,,201.04406992695294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,3,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.54451551404782,201.54451551404782,201.54451551404782,201.54451551404782,201.54451551404782,201.54451551404782,201.54451551404782,201.54451551404782,201.54451551404782,201.54451551404782,a,1.223317062947899,10,175,0,202.7959632310085,,204.297777750995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,4,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.79815759602934,204.79815759602934,204.79815759602934,204.79815759602934,204.79815759602934,204.79815759602934,204.79815759602934,204.79815759602934,204.79815759602934,204.79815759602934,l,1.3016078330110759,1,176,0,206.11619955091737,207.61798517405987,207.61798517405987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,5,41,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.11858766409568,208.11858766409568,208.11858766409568,208.11858766409568,208.11858766409568,208.11858766409568,208.11858766409568,208.11858766409568,208.11858766409568,208.11858766409568,a,1.0186256810557097,10,186,0,209.16975014703348,,210.671324016992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,6,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.17210943205282,211.17210943205282,211.17210943205282,211.17210943205282,211.17210943205282,211.17210943205282,211.17210943205282,211.17210943205282,211.17210943205282,211.17210943205282,l,1.2367385239340365,1,187,0,212.4401019900106,,213.94171090004966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,7,43,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.44218876911327,214.44218876911327,214.44218876911327,214.44218876911327,214.44218876911327,214.44218876911327,214.44218876911327,214.44218876911327,214.44218876911327,214.44218876911327,a,1.3760614979546517,10,197,0,215.8439482250251,,217.34552935906686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,8,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.84611229994334,217.84611229994334,217.84611229994334,217.84611229994334,217.84611229994334,217.84611229994334,217.84611229994334,217.84611229994334,217.84611229994334,217.84611229994334,a,0.9870962088461965,1,198,0,218.86373768397607,,220.36549780890346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,9,45,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.86610666895285,220.86610666895285,220.86610666895285,220.86610666895285,220.86610666895285,220.86610666895285,220.86610666895285,220.86610666895285,220.86610666895285,220.86610666895285,a,1.917979515856132,1,199,0,222.80141677102074,224.30314322398044,224.30314322398044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,10,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.80379137094133,224.80379137094133,224.80379137094133,224.80379137094133,224.80379137094133,224.80379137094133,224.80379137094133,224.80379137094133,224.80379137094133,224.80379137094133,a,2.176453618798405,1,200,0,227.00602822192013,,228.50795856001787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,11,47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.00815477711149,229.00815477711149,229.00815477711149,229.00815477711149,229.00815477711149,229.00815477711149,229.00815477711149,229.00815477711149,229.00815477711149,229.00815477711149,l,1.312710007885471,10,210,0,230.3430237721186,,231.84465716895647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.51788211404346,237.51788211404346,237.51788211404346,237.51788211404346,237.51788211404346,237.51788211404346,237.51788211404346,237.51788211404346,237.51788211404346,237.51788211404346,l,3.5588125160429627,10,220,1,241.10488644102588,242.60651628603227,242.60651628603227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.1070239751134,243.1070239751134,243.1070239751134,243.1070239751134,243.1070239751134,243.1070239751134,243.1070239751134,243.1070239751134,243.1070239751134,243.1070239751134,a,1.5133726098574698,10,230,1,244.64211309095845,,246.14383567590266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.64456109097227,246.64456109097227,246.64456109097227,246.64456109097227,246.64456109097227,246.64456109097227,246.64456109097227,246.64456109097227,246.64456109097227,246.64456109097227,l,3.4548103518318385,10,240,1,250.13158959895372,,251.633319248911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.13377503096126,252.13377503096126,252.13377503096126,252.13377503096126,252.13377503096126,252.13377503096126,252.13377503096126,252.13377503096126,252.13377503096126,252.13377503096126,l,2.5450837260577828,1,241,1,254.7034589610994,,256.20497717591934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.7054685319308,256.7054685319308,256.7054685319308,256.7054685319308,256.7054685319308,256.7054685319308,256.7054685319308,256.7054685319308,256.7054685319308,256.7054685319308,l,1.5619264389388263,1,242,1,258.29067541402765,,259.79221070208587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.29286249005236,260.29286249005236,260.29286249005236,260.29286249005236,260.29286249005236,260.29286249005236,260.29286249005236,260.29286249005236,260.29286249005236,260.29286249005236,a,1.3385174528229982,1,243,1,261.6611351289321,,263.162563634105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.66304630902596,263.66304630902596,263.66304630902596,263.66304630902596,263.66304630902596,263.66304630902596,263.66304630902596,263.66304630902596,263.66304630902596,263.66304630902596,l,1.5804367249365896,10,253,1,265.2649106949102,,266.7665773059707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.2671454111114,267.2671454111114,267.2671454111114,267.2671454111114,267.2671454111114,267.2671454111114,267.2671454111114,267.2671454111114,267.2671454111114,267.2671454111114,a,1.7018691459670663,10,263,1,268.98578940005973,270.48736638505943,270.48736638505943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.98813081602566,270.98813081602566,270.98813081602566,270.98813081602566,270.98813081602566,270.98813081602566,270.98813081602566,270.98813081602566,270.98813081602566,270.98813081602566,l,1.8716744158882648,1,264,1,272.8900519669987,,274.3917420839425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.89213886205107,274.89213886205107,274.89213886205107,274.89213886205107,274.89213886205107,274.89213886205107,274.89213886205107,274.89213886205107,274.89213886205107,274.89213886205107,l,1.4893736210651696,10,274,1,276.4105162669439,,277.9123309699353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.4127665939741,278.4127665939741,278.4127665939741,278.4127665939741,278.4127665939741,278.4127665939741,278.4127665939741,278.4127665939741,278.4127665939741,278.4127665939741,a,1.737645871937275,1,275,1,280.1815873910673,,281.6830916290637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.1838089940138,282.1838089940138,282.1838089940138,282.1838089940138,282.1838089940138,282.1838089940138,282.1838089940138,282.1838089940138,282.1838089940138,282.1838089940138,l,2.5578816898632795,1,276,1,284.7697172209155,,286.27155357506126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,0,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.7720408150926,286.7720408150926,286.7720408150926,286.7720408150926,286.7720408150926,286.7720408150926,286.7720408150926,286.7720408150926,286.7720408150926,286.7720408150926,a,1.905913864960894,1,277,1,288.70755492988974,,290.2092662570067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,1,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.7098882740829,290.7098882740829,290.7098882740829,290.7098882740829,290.7098882740829,290.7098882740829,290.7098882740829,290.7098882740829,290.7098882740829,290.7098882740829,l,4.392563151894137,10,287,1,295.1312611089088,296.63299953890964,296.63299953890964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,2,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.13348063104786,297.13348063104786,297.13348063104786,297.13348063104786,297.13348063104786,297.13348063104786,297.13348063104786,297.13348063104786,297.13348063104786,297.13348063104786,a,1.85268510482274,1,288,1,299.0189819089137,,300.5207426089328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,3,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0210472070612,301.0210472070612,301.0210472070612,301.0210472070612,301.0210472070612,301.0210472070612,301.0210472070612,301.0210472070612,301.0210472070612,301.0210472070612,a,6.965394461993128,1,289,1,308.01216245489195,,309.51374267903157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,4,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0142578140367,310.0142578140367,310.0142578140367,310.0142578140367,310.0142578140367,310.0142578140367,310.0142578140367,310.0142578140367,310.0142578140367,310.0142578140367,a,3.912653093924746,10,299,1,313.9519465439953,,315.45375096891075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
