LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,fix.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,11,47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.0302231949972,558.0302231949972,558.0302231949972,558.0302231949972,558.0302231949972,558.0302231949972,558.0302231949972,558.0302231949972,558.0302231949972,558.0302231949972,l,1.4417504550001468,1,900,2,559.4985717480013,561.0002773369997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.8398302869973,,H,174,circle,0.002236859996628482,591.9333099009964,593.4358902320018,593.4358902320018,593.4358902320018,1,0,d,1.8844492530042771,0,595.3390779460024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9954762810012,,S,146,hexagon,0.0013020810001762584,597.821470705996,599.3259599309968,599.3259599309968,599.3259599309968,1,0,f,1.1367403009935515,0,600.493938175001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.0511375130009,,B,160,triangle,0.001682255999185145,602.9774062630022,604.4815321189963,604.4815321189963,604.4815321189963,1,0,d,1.0457995579927228,0,605.549303191001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.2399575599993,,W,139,star,0.001671115001954604,608.0338135939965,609.5371268949966,609.5371268949966,609.5371268949966,1,0,f,1.182391253998503,0,610.7383320840017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.9452146420008,,U,125,circle,0.0018822950005414896,613.2223276180011,614.7261875589975,614.7261875589975,614.7261875589975,1,0,f,0.6896262629961711,0,615.4436330309982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.2010934229984,,Y,181,hexagon,0.001911981002194807,617.9273795869958,619.4315225980026,619.4315225980026,619.4315225980026,1,0,f,1.2396997579999152,0,620.6995647630029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.9573519440019,,F,167,triangle,0.0017350389971397817,623.1814867310022,624.6870987669972,624.6870987669972,624.6870987669972,0,0,f,1.7523546930024168,0,626.455918671003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.7793130290011,,D,132,star,0.0011003069957951084,628.9385136920027,630.4433604290025,630.4433604290025,630.4433604290025,1,1,d,0.8034886969981017,0,631.2777658510022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.7860622139997,,H,174,triangle,0.0014885339987813495,633.7578344779977,635.2656029200007,635.2656029200007,635.2656029200007,1,0,d,1.997553989996959,0,637.2845302170026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.441095381997,,S,146,circle,0.0017852309974841774,639.7658165289977,641.271905429996,641.271905429996,641.271905429996,1,0,f,0.6474134419986513,0,641.939833122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.137269220002,,H,174,triangle,0.002123137004673481,,,,,1,0,,,1,668.6355976569976,666.4469554629977,667.9514477819976,667.9514477819976,667.9514477819976,k,0.6640823549969355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.110429002998,,W,139,hexagon,0.0014502909980365075,,,,,1,0,,,1,674.6087227820026,671.1164950710008,672.6233920140003,672.6233920140003,672.6233920140003,j,1.968195695997565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.7655127629987,,F,132,circle,0.0019556480037863366,,,,,1,0,,,1,679.2638534319995,677.0915194620029,678.5964848899966,678.5964848899966,678.5964848899966,j,0.6506056859943783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.4542933859993,,S,125,star,0.0011790700009441935,,,,,1,0,,,1,683.9524449070013,681.7447759799979,683.251548262997,683.251548262997,683.251548262997,j,0.6837998899936792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.9257244289984,,D,160,hexagon,0.0015323850020649843,,,,,1,0,,,1,688.4240067880019,686.4337034209966,687.9403464860006,687.9403464860006,687.9403464860006,k,0.4586160530016059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.6643186360016,,Y,167,triangle,0.0015597550009260885,,,,,1,0,,,1,693.1627322589993,690.9054134359976,692.4118783239974,692.4118783239974,692.4118783239974,k,0.7318727509991731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.7197932190029,,B,146,star,0.0017061949984054081,,,,,1,0,,,1,698.2181877889961,695.6429510359958,697.1503457360013,697.1503457360013,697.1503457360013,j,1.0492560249986127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.3251174749967,,U,181,circle,0.0015029189962660894,,,,,1,0,,,1,702.8232536970027,700.6992504549999,702.2058889050022,702.2058889050022,702.2058889050022,k,0.5848994740008493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.9967471199998,,H,174,hexagon,0.0017006519992719404,,,,,1,0,,,1,707.4951385469976,705.304766520996,706.8111139780012,706.8111139780012,706.8111139780012,k,0.6594458509935066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.6853746089982,,W,139,circle,0.0018609100006869994,,,,,1,0,,,1,712.1835656979965,709.9754043770008,711.4827829830028,711.4827829830028,711.4827829830028,j,0.6760346980008762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,783.2453992139999,,Y,181,circle,0.0020110610057599843,,,,,1,0,,,2,,,,,,,,778.5225191610007,778.5225191610007,778.5225191610007,778.5225191610007,780.0250893799966,780.0250893799966,780.0250893799966,780.0250893799966,780.0250893799966,780.0250893799966,780.0250893799966,780.0250893799966,-1,letter,NA,f,1.6946034130014596,vtsPrac,781.7448463990004,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,788.3842553020004,,F,174,star,0.0015050729998620227,,,,,1,0,,,2,,,,,,,,784.2284269599986,784.2284269599986,784.2284269599986,784.2284269599986,785.7314188870005,785.7314188870005,785.7314188870005,785.7314188870005,785.7314188870005,785.7314188870005,785.7314188870005,785.7314188870005,repeat,letter,lettRpt,d,1.124164374996326,vtsPrac,786.8826375019999,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,793.139597909998,,H,146,triangle,0.0017262799956370145,,,,,0,0,,,2,,,,,,,,789.3667973920019,789.3667973920019,789.3667973920019,789.3667973920019,790.8703123739979,790.8703123739979,790.8703123739979,790.8703123739979,790.8703123739979,790.8703123739979,790.8703123739979,790.8703123739979,switch,number,NA,k,0.7366322950038011,vtsPrac,791.6379548819968,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,798.2285390359975,,U,139,circle,0.0017580079947947524,,,,,1,1,,,2,,,,,,,,794.1226625990021,794.1226625990021,794.1226625990021,794.1226625990021,795.6256634189995,795.6256634189995,795.6256634189995,795.6256634189995,795.6256634189995,795.6256634189995,795.6256634189995,795.6256634189995,switch,letter,lettSwt,f,1.0695683579979232,vtsPrac,796.7268448089962,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,802.8334947420008,,Y,181,circle,0.001427794006303884,,,,,1,0,,,2,,,,,,,,799.2096134289968,799.2096134289968,799.2096134289968,799.2096134289968,800.7144891919961,800.7144891919961,800.7144891919961,800.7144891919961,800.7144891919961,800.7144891919961,800.7144891919961,800.7144891919961,repeat,letter,lettRpt,f,0.5968186949976371,vtsPrac,801.3318698540024,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,809.3742147169978,,F,174,triangle,0.0013471790007315576,,,,,1,0,,,2,,,,,,,,803.8125457839997,803.8125457839997,803.8125457839997,803.8125457839997,805.3197102269987,805.3197102269987,805.3197102269987,805.3197102269987,805.3197102269987,805.3197102269987,805.3197102269987,805.3197102269987,repeat,letter,lettRpt,d,2.527464352999232,vtsPrac,807.8721859689977,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,815.2304960699985,,H,146,circle,0.0020701130051747896,,,,,0,0,,,2,,,,,,,,810.353342508999,810.353342508999,810.353342508999,810.353342508999,811.8603045519994,811.8603045519994,811.8603045519994,811.8603045519994,811.8603045519994,811.8603045519994,811.8603045519994,811.8603045519994,switch,number,NA,k,1.8510565619944828,vtsPrac,813.7292295809966,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,821.5374690000026,,U,139,hexagon,0.0015071009984239936,,,,,0,1,,,2,,,,,,,,816.2085764689982,816.2085764689982,816.2085764689982,816.2085764689982,817.7166206649999,817.7166206649999,817.7166206649999,817.7166206649999,817.7166206649999,817.7166206649999,817.7166206649999,817.7166206649999,repeat,number,NA,k,2.2984129389951704,vtsPrac,820.0357469709998,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,826.5431249129979,,H,181,star,0.001484086002164986,,,,,1,1,,,2,,,,,,,,822.5167353579964,822.5167353579964,822.5167353579964,822.5167353579964,824.0236270370006,824.0236270370006,824.0236270370006,824.0236270370006,824.0236270370006,824.0236270370006,824.0236270370006,824.0236270370006,repeat,number,numRpt,k,0.9919933619967196,vtsPrac,825.0415321879991,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,831.3650031590005,,Y,146,hexagon,0.0016167339999810793,,,,,1,0,,,2,,,,,,,,827.5221079080002,827.5221079080002,827.5221079080002,827.5221079080002,829.0290887660012,829.0290887660012,829.0290887660012,829.0290887660012,829.0290887660012,829.0290887660012,829.0290887660012,829.0290887660012,switch,letter,lettSwt,f,0.8021715989962104,vtsPrac,829.8632723310002,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,837.2214739129995,,S,139,star,0.0017636889970162883,,,,,1,0,,,2,,,,,,,,832.3447048390008,832.3447048390008,832.3447048390008,832.3447048390008,833.8511737899971,833.8511737899971,833.8511737899971,833.8511737899971,833.8511737899971,833.8511737899971,833.8511737899971,833.8511737899971,switch,number,numSwt,j,1.836428315997182,vtsPrac,835.7200186359987,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,842.4940374549988,,D,160,triangle,0.0013571859963121824,,,,,1,0,,,2,,,,,,,,838.203870794001,838.203870794001,838.203870794001,838.203870794001,839.7078149980007,839.7078149980007,839.7078149980007,839.7078149980007,839.7078149980007,839.7078149980007,839.7078149980007,839.7078149980007,switch,letter,lettSwt,d,1.2675636670028325,vtsPrac,840.9923563019984,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,847.8665814699998,,H,139,circle,0.0015436239991686307,,,,,1,0,,,2,,,,,,,,843.4753541419996,843.4753541419996,843.4753541419996,843.4753541419996,844.980300975003,844.980300975003,844.980300975003,844.980300975003,844.980300975003,844.980300975003,844.980300975003,844.980300975003,repeat,letter,lettRpt,d,1.3546817529932014,vtsPrac,846.3649776149978,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,853.1724060240012,,D,146,hexagon,0.0015299720034818165,,,,,0,0,,,2,,,,,,,,848.8458022589984,848.8458022589984,848.8458022589984,848.8458022589984,850.3528031669994,850.3528031669994,850.3528031669994,850.3528031669994,850.3528031669994,850.3528031669994,850.3528031669994,850.3528031669994,switch,number,NA,k,1.285506494990841,vtsPrac,851.6707295849992,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,857.9777530069987,,B,167,triangle,0.0017442239986849017,,,,,1,1,,,2,,,,,,,,854.1546108859984,854.1546108859984,854.1546108859984,854.1546108859984,855.6584464780026,855.6584464780026,855.6584464780026,855.6584464780026,855.6584464780026,855.6584464780026,855.6584464780026,855.6584464780026,repeat,number,numRpt,k,0.7891464559943415,vtsPrac,856.4763187900026,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,862.8164135269981,,W,160,circle,0.0015035109972814098,,,,,1,0,,,2,,,,,,,,858.9567602669995,858.9567602669995,858.9567602669995,858.9567602669995,860.463881509997,860.463881509997,860.463881509997,860.463881509997,860.463881509997,860.463881509997,860.463881509997,860.463881509997,repeat,number,numRpt,k,0.83173239199823,vtsPrac,861.3145995379964,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,874.6293309050016,,Y,181,star,0.002153014997020364,,,,,1,0,,,3,,,,,,,,870.6200353590029,870.6200353590029,870.6200353590029,870.6200353590029,872.1268568730011,872.1268568730011,872.1268568730011,872.1268568730011,872.1268568730011,872.1268568730011,872.1268568730011,872.1268568730011,switch,letter,lettSwt,f,0.9847264839991112,vtsPrac,873.1284451589963,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,879.8352388709973,,D,160,circle,0.0009172300051432103,,,,,1,0,,,3,,,,,,,,875.6092955010026,875.6092955010026,875.6092955010026,875.6092955010026,877.1155108029998,877.1155108029998,877.1155108029998,877.1155108029998,877.1155108029998,877.1155108029998,877.1155108029998,877.1155108029998,switch,number,numSwt,k,1.1957630760007305,vtsPrac,878.333662347999,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,885.3079986040029,,H,146,hexagon,0.001498805999290198,,,,,1,0,,,3,,,,,,,,880.8145186429974,880.8145186429974,880.8145186429974,880.8145186429974,882.3213480299964,882.3213480299964,882.3213480299964,882.3213480299964,882.3213480299964,882.3213480299964,882.3213480299964,882.3213480299964,repeat,number,numRpt,j,1.4617902339959983,vtsPrac,883.8063669010007,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,890.2800366989977,,S,139,circle,0.0013077780022285879,,,,,1,0,,,3,,,,,,,,886.287246615997,886.287246615997,886.287246615997,886.287246615997,887.7939227329989,887.7939227329989,887.7939227329989,887.7939227329989,887.7939227329989,887.7939227329989,887.7939227329989,887.7939227329989,switch,letter,lettSwt,f,0.9573427549912594,vtsPrac,888.7783878679984,,,,,,,,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
