LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,fix.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,2,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.3997897969093,2067.3997897969093,2067.3997897969093,2067.3997897969093,2067.3997897969093,2067.3997897969093,2067.3997897969093,2067.3997897969093,2067.3997897969093,2067.3997897969093,l,2.9867443768307567,10,183,0,2070.4032917129807,2071.9048501299694,2071.9048501299694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,3,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072.405354842078,2072.405354842078,2072.405354842078,2072.405354842078,2072.405354842078,2072.405354842078,2072.405354842078,2072.405354842078,2072.405354842078,2072.405354842078,a,1.558277579722926,1,184,0,2073.9904892630875,2075.492138619069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,4,40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.9928106840234,2075.9928106840234,2075.9928106840234,2075.9928106840234,2075.9928106840234,2075.9928106840234,2075.9928106840234,2075.9928106840234,2075.9928106840234,2075.9928106840234,a,0.7368622368667275,1,185,0,2076.760167438071,2078.261732825078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,5,41,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078.762508607004,2078.762508607004,2078.762508607004,2078.762508607004,2078.762508607004,2078.762508607004,2078.762508607004,2078.762508607004,2078.762508607004,2078.762508607004,l,0.7582910778000951,10,195,0,2079.546538718976,2081.0482771040406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,6,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.548937466927,2081.548937466927,2081.548937466927,2081.548937466927,2081.548937466927,2081.548937466927,2081.548937466927,2081.548937466927,2081.548937466927,2081.548937466927,l,1.4696540089789778,1,196,0,2083.050499679055,2084.5522057430353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,7,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.0528515221085,2085.0528515221085,2085.0528515221085,2085.0528515221085,2085.0528515221085,2085.0528515221085,2085.0528515221085,2085.0528515221085,2085.0528515221085,2085.0528515221085,a,2.343803704949096,1,197,0,2087.422059169039,2088.9236454989295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,8,44,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.4240791569464,2089.4240791569464,2089.4240791569464,2089.4240791569464,2089.4240791569464,2089.4240791569464,2089.4240791569464,2089.4240791569464,2089.4240791569464,2089.4240791569464,a,0.8753674058243632,1,198,0,2090.3251229769085,2091.8267048969865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,9,45,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092.327295674011,2092.327295674011,2092.327295674011,2092.327295674011,2092.327295674011,2092.327295674011,2092.327295674011,2092.327295674011,2092.327295674011,2092.327295674011,a,0.9757377919740975,10,208,0,2093.3285035290755,2094.830243187025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,10,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095.330886407057,2095.330886407057,2095.330886407057,2095.330886407057,2095.330886407057,2095.330886407057,2095.330886407057,2095.330886407057,2095.330886407057,2095.330886407057,a,2.2363843338098377,1,209,0,2097.600023339037,2099.101701012114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,11,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.60207614908,2099.60207614908,2099.60207614908,2099.60207614908,2099.60207614908,2099.60207614908,2099.60207614908,2099.60207614908,2099.60207614908,2099.60207614908,l,1.5530421717558056,1,210,0,2101.1871026579756,2102.688849207945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108.912438129075,2108.912438129075,2108.912438129075,2108.912438129075,2108.912438129075,2108.912438129075,2108.912438129075,2108.912438129075,2108.912438129075,2108.912438129075,a,0.9857062317896634,1,211,1,2109.93009031401,2111.431752528064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.93236771808,2111.93236771808,2111.93236771808,2111.93236771808,2111.93236771808,2111.93236771808,2111.93236771808,2111.93236771808,2111.93236771808,2111.93236771808,a,2.521893573924899,10,221,1,2114.485345509136,2115.986806984991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.4875395889394,2116.4875395889394,2116.4875395889394,2116.4875395889394,2116.4875395889394,2116.4875395889394,2116.4875395889394,2116.4875395889394,2116.4875395889394,2116.4875395889394,l,1.712328144814819,10,231,1,2118.2225945829414,2119.7243353880476,2119.7243353880476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.2248403839767,2120.2248403839767,2120.2248403839767,2120.2248403839767,2120.2248403839767,2120.2248403839767,2120.2248403839767,2120.2248403839767,2120.2248403839767,2120.2248403839767,a,1.091981790959835,1,232,1,2121.342621715041,2122.8441966930404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.344942508964,2123.344942508964,2123.344942508964,2123.344942508964,2123.344942508964,2123.344942508964,2123.344942508964,2123.344942508964,2123.344942508964,2123.344942508964,a,1.4714815909974277,1,233,1,2124.846578079043,2126.348113629967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.8487754100934,2126.8487754100934,2126.8487754100934,2126.8487754100934,2126.8487754100934,2126.8487754100934,2126.8487754100934,2126.8487754100934,2126.8487754100934,2126.8487754100934,a,1.6357969157397747,1,234,1,2128.517285937909,2130.0190304329153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.5195288190152,2130.5195288190152,2130.5195288190152,2130.5195288190152,2130.5195288190152,2130.5195288190152,2130.5195288190152,2130.5195288190152,2130.5195288190152,2130.5195288190152,l,2.375400154851377,10,244,1,2132.9220100441016,2134.4236796419136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134.9241690631025,2134.9241690631025,2134.9241690631025,2134.9241690631025,2134.9241690631025,2134.9241690631025,2134.9241690631025,2134.9241690631025,2134.9241690631025,2134.9241690631025,a,1.4121846978086978,1,245,1,2136.3591238020454,2137.860846868949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.3614493019413,2138.3614493019413,2138.3614493019413,2138.3614493019413,2138.3614493019413,2138.3614493019413,2138.3614493019413,2138.3614493019413,2138.3614493019413,2138.3614493019413,a,3.578228239901364,1,246,1,2141.9653614289127,2143.4669985889923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.9677616921254,2143.9677616921254,2143.9677616921254,2143.9677616921254,2143.9677616921254,2143.9677616921254,2143.9677616921254,2143.9677616921254,2143.9677616921254,2143.9677616921254,l,3.711145869921893,1,247,1,2147.7052699569613,2149.2070547449403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2149.7072987079155,2149.7072987079155,2149.7072987079155,2149.7072987079155,2149.7072987079155,2149.7072987079155,2149.7072987079155,2149.7072987079155,2149.7072987079155,2149.7072987079155,l,2.303267471725121,1,248,1,2152.0433285199106,2153.545094324043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2154.045399907045,2154.045399907045,2154.045399907045,2154.045399907045,2154.045399907045,2154.045399907045,2154.045399907045,2154.045399907045,2154.045399907045,2154.045399907045,a,1.2605348087381572,10,258,1,2155.330121210078,2156.8317264679354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,0,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.332443519961,2157.332443519961,2157.332443519961,2157.332443519961,2157.332443519961,2157.332443519961,2157.332443519961,2157.332443519961,2157.332443519961,2157.332443519961,a,1.7770645359996706,10,268,1,2159.1345086500514,2160.636176066939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161.1367225069553,2161.1367225069553,2161.1367225069553,2161.1367225069553,2161.1367225069553,2161.1367225069553,2161.1367225069553,2161.1367225069553,2161.1367225069553,2161.1367225069553,a,1.1888815937563777,1,269,1,2162.3546911119483,2163.8562704620417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,2,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2164.357037706999,2164.357037706999,2164.357037706999,2164.357037706999,2164.357037706999,2164.357037706999,2164.357037706999,2164.357037706999,2164.357037706999,2164.357037706999,a,1.8737923838198185,10,279,1,2166.259046352934,2167.7606092449278,2167.7606092449278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,3,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.2613110090606,2168.2613110090606,2168.2613110090606,2168.2613110090606,2168.2613110090606,2168.2613110090606,2168.2613110090606,2168.2613110090606,2168.2613110090606,2168.2613110090606,a,3.1337235008832067,10,289,1,2171.414590114029,2172.916349728126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,4,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173.4167081869673,2173.4167081869673,2173.4167081869673,2173.4167081869673,2173.4167081869673,2173.4167081869673,2173.4167081869673,2173.4167081869673,2173.4167081869673,2173.4167081869673,a,1.4770407078322023,10,299,1,2174.9183313820977,2176.4200599589385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,5,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176.9207830131054,2176.9207830131054,2176.9207830131054,2176.9207830131054,2176.9207830131054,2176.9207830131054,2176.9207830131054,2176.9207830131054,2176.9207830131054,2176.9207830131054,a,3.971707643941045,1,300,1,2180.92506567901,2182.426908042049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,6,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182.927355559077,2182.927355559077,2182.927355559077,2182.927355559077,2182.927355559077,2182.927355559077,2182.927355559077,2182.927355559077,2182.927355559077,2182.927355559077,a,1.1467866378370672,10,310,1,2184.0952822600957,2185.5971388770267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,7,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186.0975387620274,2186.0975387620274,2186.0975387620274,2186.0975387620274,2186.0975387620274,2186.0975387620274,2186.0975387620274,2186.0975387620274,2186.0975387620274,2186.0975387620274,l,1.3755896226502955,1,311,1,2187.4989762839396,2189.0007630900946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,8,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189.5013790391386,2189.5013790391386,2189.5013790391386,2189.5013790391386,2189.5013790391386,2189.5013790391386,2189.5013790391386,2189.5013790391386,2189.5013790391386,2189.5013790391386,a,3.5055878409184515,1,312,1,2193.0384617089294,2194.540032028919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,9,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195.04073182703,2195.04073182703,2195.04073182703,2195.04073182703,2195.04073182703,2195.04073182703,2195.04073182703,2195.04073182703,2195.04073182703,2195.04073182703,a,1.4998872769065201,10,322,1,2196.5590689699166,2198.0607473091222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,10,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2198.5614108629525,2198.5614108629525,2198.5614108629525,2198.5614108629525,2198.5614108629525,2198.5614108629525,2198.5614108629525,2198.5614108629525,2198.5614108629525,2198.5614108629525,a,2.613324279896915,10,332,1,2201.1976251129527,2202.6992615780327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,11,23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2203.1995947549585,2203.1995947549585,2203.1995947549585,2203.1995947549585,2203.1995947549585,2203.1995947549585,2203.1995947549585,2203.1995947549585,2203.1995947549585,2203.1995947549585,l,1.4761404667515308,1,333,1,2204.7014263370074,2206.203114370117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,0,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206.7034979530144,2206.7034979530144,2206.7034979530144,2206.7034979530144,2206.7034979530144,2206.7034979530144,2206.7034979530144,2206.7034979530144,2206.7034979530144,2206.7034979530144,a,1.436024489812553,1,334,1,2208.171760513913,2209.6736737249885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,2,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.1741329419892,2210.1741329419892,2210.1741329419892,2210.1741329419892,2210.1741329419892,2210.1741329419892,2210.1741329419892,2210.1741329419892,2210.1741329419892,2210.1741329419892,a,1.5762218639720231,10,344,1,2211.7756693840493,2213.277474246919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,2,2,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2213.778054322116,2213.778054322116,2213.778054322116,2213.778054322116,2213.778054322116,2213.778054322116,2213.778054322116,2213.778054322116,2213.778054322116,2213.778054322116,l,2.3836576158646494,10,354,1,2216.1805663690902,2217.6823619049974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,3,27,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2218.1829473429825,2218.1829473429825,2218.1829473429825,2218.1829473429825,2218.1829473429825,2218.1829473429825,2218.1829473429825,2218.1829473429825,2218.1829473429825,2218.1829473429825,a,1.9381250068545341,10,364,1,2220.1518159329426,2221.65332411509,2221.65332411509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,2,4,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.153947758954,2222.153947758954,2222.153947758954,2222.153947758954,2222.153947758954,2222.153947758954,2222.153947758954,2222.153947758954,2222.153947758954,2222.153947758954,a,2.98771861102432,10,374,1,2225.173980901949,2226.675456568133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
